Participant	Stimulus	Fixation_Index	Fixation_X	Fixation_Y	Timestamp	Duration
Participant_15	SportsHere	18	880.88	781.17	6819658.12	258974.36
Participant_15	SportsHere	19	1029.41	824.79	7294444.44	258974.36
Participant_15	SportsHere	20	1296.07	896.44	7855555.56	258974.36
Participant_15	SportsHere	21	1132.49	980.59	8244017.09	86324.79
Participant_15	SportsHere	22	1207.9	976.53	8416666.67	86324.79
Participant_15	SportsHere	23	937.59	976.96	8718803.42	43162.39
Participant_15	SportsHere	24	754.23	972.04	8848290.6	43162.39
Participant_15	SportsHere	25	619.3	984.72	9020940.17	43162.39
Participant_15	SportsHere	26	399.34	1018.41	9193589.74	43162.39
Participant_15	SportsHere	27	342.75	644.84	9452564.1	388461.54
Participant_15	SportsHere	28	146.01	634.06	9927350.43	129487.18
Participant_15	CodeHub	0	604.61	760.9	128936.17	85957.45
Participant_15	CodeHub	1	99.52	832.37	343829.79	644680.85
Participant_15	CodeHub	2	177.06	820.38	1074468.09	343829.79
Participant_15	CodeHub	3	379.8	812.19	1633191.49	214893.62
Participant_15	CodeHub	4	622.35	883.44	2191914.89	171914.89
Participant_15	CodeHub	5	723.82	770.32	2492765.96	171914.89
Participant_15	CodeHub	6	98.78	852.35	2750638.3	85957.45
Participant_15	CodeHub	7	133.55	899.55	2965531.91	343829.79
Participant_15	CodeHub	8	412.27	868.45	3696170.21	85957.45
Participant_15	CodeHub	9	591.61	824.83	3997021.28	85957.45
Participant_15	CodeHub	10	176.13	818.08	4168936.17	85957.45
Participant_15	CodeHub	11	138.01	815.49	4383829.79	171914.89
Participant_15	CodeHub	12	394.09	941.91	4641702.13	42978.72
Participant_15	CodeHub	13	413.32	881.73	4942553.19	300851.06
Participant_15	CodeHub	14	654.03	927.98	5587234.04	128936.17
Participant_15	CodeHub	15	757.82	924.95	5845106.38	257872.34
Participant_15	CodeHub	16	1647.66	1016.54	6317872.34	128936.17
Participant_15	CodeHub	17	151.66	480.65	6532765.96	128936.17
Participant_15	CodeHub	18	286.26	563.9	6919574.47	128936.17
Participant_15	CodeHub	19	293.37	574.35	7177446.81	300851.06
Participant_15	CodeHub	20	625.86	507.31	7564255.32	128936.17
Participant_15	CodeHub	21	795.68	444.96	7779148.94	343829.79
Participant_15	CodeHub	22	105.01	784.58	8294893.62	300851.06
Participant_15	CodeHub	23	94.16	821.6	8724680.85	343829.79
Participant_15	CodeHub	24	250.91	781.48	9154468.09	386808.51
Participant_15	CodeHub	25	338.55	795.15	9627234.04	300851.06
Participant_15	CodeHub	26	586.04	822.54	10014042.55	42978.72
Participant_15	RunTrack	0	399.2	916.7	218614.72	262337.66
Participant_15	RunTrack	1	527.84	759.59	612121.21	218614.72
Participant_15	RunTrack	2	588.17	883.61	1136796.54	306060.61
Participant_15	RunTrack	3	708.01	757.85	1574025.97	218614.72
Participant_15	RunTrack	4	154.29	833.46	1880086.58	43722.94
Participant_15	RunTrack	5	193.02	859.83	2054978.35	349783.55
Participant_15	RunTrack	6	248.35	859.18	2535930.74	87445.89
Participant_15	RunTrack	7	361.81	925.89	2710822.51	174891.77
Participant_15	RunTrack	8	341.17	885.1	3016883.12	306060.61
Participant_15	RunTrack	9	604.73	888.44	3497835.5	349783.55
Participant_15	RunTrack	10	544.46	801.32	3978787.88	43722.94
Participant_15	RunTrack	11	243.01	832.16	4109956.71	218614.72
Participant_15	RunTrack	12	285.08	840.95	4459740.26	218614.72
Participant_15	RunTrack	13	475.68	859.4	4765800.87	43722.94
Participant_15	RunTrack	14	534.46	837.41	4984415.58	174891.77
Participant_15	RunTrack	15	633.03	909.62	5509090.91	87445.89
Participant_15	RunTrack	16	328.13	912.34	5946320.35	349783.55
Participant_15	RunTrack	17	103.03	733.98	6470995.67	174891.77
Participant_15	RunTrack	18	164.44	776.83	6777056.28	349783.55
Participant_15	RunTrack	19	147.04	845.83	7258008.66	349783.55
Participant_15	RunTrack	20	191.25	819.26	7738961.04	218614.72
Participant_15	RunTrack	21	381.32	829.04	8045021.65	43722.94
Participant_15	RunTrack	22	386.41	795.68	8263636.36	306060.61
Participant_15	RunTrack	23	502.98	776.28	8788311.69	131168.83
Participant_15	RunTrack	24	749.67	755.18	9006926.41	43722.94
Participant_15	RunTrack	25	776.15	746.9	9181818.18	262337.66
Participant_15	RunTrack	26	206.94	845.01	9662770.56	393506.49
Participant_15	NetworkingAcademy	0	126.65	403.45	0.0	42616.03
Participant_15	NetworkingAcademy	1	682.61	556.04	213080.17	42616.03
Participant_15	NetworkingAcademy	2	717.03	539.66	340928.27	42616.03
Participant_15	NetworkingAcademy	3	144.3	698.73	596624.47	255696.2
Participant_15	NetworkingAcademy	4	141.38	648.67	1065400.84	383544.3
Participant_15	NetworkingAcademy	5	333.76	780.05	1576793.25	170464.14
Participant_15	NetworkingAcademy	6	281.84	770.76	1832489.45	42616.03
Participant_15	NetworkingAcademy	7	427.48	646.99	2130801.69	85232.07
Participant_15	NetworkingAcademy	8	610.92	497.18	2471729.96	127848.1
Participant_15	NetworkingAcademy	9	396.26	1047.03	2727426.16	42616.03
Participant_15	NetworkingAcademy	10	813.7	626.71	2940506.33	42616.03
Participant_15	NetworkingAcademy	11	147.06	622.24	3068354.43	724472.57
Participant_15	NetworkingAcademy	12	193.95	689.35	3878059.07	255696.2
Participant_15	NetworkingAcademy	13	206.95	684.84	4304219.41	127848.1
Participant_15	NetworkingAcademy	14	346.04	805.84	4559915.61	127848.1
Participant_15	NetworkingAcademy	15	501.03	805.27	4858227.85	213080.17
Participant_15	NetworkingAcademy	16	414.76	735.59	5156540.08	42616.03
Participant_15	NetworkingAcademy	17	591.74	753.41	5327004.22	213080.17
Participant_15	NetworkingAcademy	18	758.6	1038.85	5838396.62	85232.07
Participant_15	NetworkingAcademy	19	131.53	802.15	6264556.96	298312.24
Participant_15	NetworkingAcademy	20	241.78	533.7	6648101.27	127848.1
Participant_15	NetworkingAcademy	21	505.18	529.17	6989029.54	170464.14
Participant_15	NetworkingAcademy	22	73.63	685.84	7457805.91	85232.07
Participant_15	NetworkingAcademy	23	110.59	684.01	7628270.04	170464.14
Participant_15	NetworkingAcademy	24	102.14	763.22	7969198.31	255696.2
Participant_15	NetworkingAcademy	25	167.19	752.74	8352742.62	127848.1
Participant_15	NetworkingAcademy	26	193.18	808.24	8778902.95	127848.1
Participant_15	NetworkingAcademy	27	533.63	662.6	8991983.12	42616.03
Participant_15	NetworkingAcademy	28	301.83	640.78	9247679.32	255696.2
Participant_15	NetworkingAcademy	29	766.25	824.23	9759071.73	127848.1
Participant_16	UXtweak	0	1430.28	887.46	127310.92	297058.82
Participant_16	UXtweak	1	1592.1	877.9	636554.62	212184.87
Participant_16	UXtweak	2	1436.91	808.3	1060924.37	339495.8
Participant_16	UXtweak	3	1288.85	730.06	1527731.09	339495.8
Participant_16	UXtweak	4	1266.64	712.6	1994537.82	84873.95
Participant_16	UXtweak	5	1430.96	875.92	2206722.69	127310.92
Participant_16	UXtweak	6	1401.93	851.62	2461344.54	339495.8
Participant_16	UXtweak	7	1281.25	734.09	2928151.26	339495.8
Participant_16	UXtweak	8	1484.96	445.88	3437394.96	84873.95
Participant_16	UXtweak	9	1709.79	316.05	3607142.86	127310.92
Participant_16	UXtweak	10	1622.9	242.3	3861764.71	339495.8
Participant_16	UXtweak	11	1706.64	226.52	4328571.43	339495.8
Participant_16	UXtweak	12	1722.04	225.71	4837815.13	84873.95
Participant_16	UXtweak	13	839.95	814.06	5007563.03	169747.9
Participant_16	UXtweak	14	278.7	685.36	5474369.75	169747.9
Participant_16	UXtweak	15	426.62	804.3	5771428.57	339495.8
Participant_16	UXtweak	16	584.77	752.71	6238235.29	254621.85
Participant_16	UXtweak	17	132.31	432.69	6577731.09	169747.9
Participant_16	UXtweak	18	574.51	365.54	7002100.84	84873.95
Participant_16	UXtweak	19	278.24	369.66	7171848.74	42436.97
Participant_16	UXtweak	20	428.99	685.61	7384033.61	127310.92
Participant_16	UXtweak	21	438.88	1016.52	7596218.49	84873.95
Participant_16	UXtweak	22	403.64	1005.03	7808403.36	339495.8
Participant_16	UXtweak	23	426.93	1025.14	8275210.08	339495.8
Participant_16	UXtweak	24	436.89	1042.06	8742016.81	339495.8
Participant_16	UXtweak	25	406.4	1020.08	9208823.53	339495.8
Participant_16	UXtweak	26	462.57	1032.54	9675630.25	297058.82
Participant_16	NetworkingAcademy	0	105.85	267.29	0.0	42436.97
Participant_16	NetworkingAcademy	1	726.88	751.64	127310.92	169747.9
Participant_16	NetworkingAcademy	2	187.03	773.79	381932.77	84873.95
Participant_16	NetworkingAcademy	3	279.25	740.08	594117.65	339495.8
Participant_16	NetworkingAcademy	4	494.72	769.07	1060924.37	339495.8
Participant_16	NetworkingAcademy	5	630.51	750.63	1527731.09	339495.8
Participant_16	NetworkingAcademy	6	777.4	776.42	1994537.82	254621.85
Participant_16	NetworkingAcademy	7	201.04	780.19	2461344.54	339495.8
Participant_16	NetworkingAcademy	8	140.16	435.61	2928151.26	424369.75
Participant_16	NetworkingAcademy	9	309.77	981.07	3564705.88	169747.9
Participant_16	NetworkingAcademy	10	351.99	973.9	3861764.71	127310.92
Participant_16	NetworkingAcademy	11	1174.13	887.99	4073949.58	127310.92
Participant_16	NetworkingAcademy	12	1623.02	473.91	4328571.43	339495.8
Participant_16	NetworkingAcademy	13	1413.73	247.15	4837815.13	212184.87
Participant_16	NetworkingAcademy	14	1576.01	194.09	5134873.95	42436.97
Participant_16	NetworkingAcademy	15	1498.48	189.04	5304621.85	339495.8
Participant_16	NetworkingAcademy	16	1611.5	204.37	5771428.57	339495.8
Participant_16	NetworkingAcademy	17	1352.92	603.96	6280672.27	212184.87
Participant_16	NetworkingAcademy	18	109.76	541.26	6620168.07	127310.92
Participant_16	NetworkingAcademy	19	339.26	592.15	6874789.92	84873.95
Participant_16	NetworkingAcademy	20	473.43	556.04	7044537.82	169747.9
Participant_16	NetworkingAcademy	21	692.54	578.62	7341596.64	254621.85
Participant_16	NetworkingAcademy	22	204.38	586.39	7808403.36	339495.8
Participant_16	NetworkingAcademy	23	186.36	671.32	8275210.08	339495.8
Participant_16	NetworkingAcademy	24	319.28	725.66	8742016.81	339495.8
Participant_16	NetworkingAcademy	25	497.47	708.15	9208823.53	254621.85
Participant_16	NetworkingAcademy	26	634.8	819.71	9675630.25	381932.77
Participant_16	CodeHub	0	816.91	979.89	124180.33	331147.54
Participant_16	CodeHub	1	321.75	966.51	662295.08	248360.66
Participant_16	CodeHub	2	478.74	973.29	1034836.07	331147.54
Participant_16	CodeHub	3	723.46	1037.38	1531557.38	289754.1
Participant_16	CodeHub	4	1543.96	1021.02	2028278.69	82786.89
Participant_16	CodeHub	5	1699.22	996.97	2400819.67	206967.21
Participant_16	CodeHub	6	1410.93	954.08	2690573.77	41393.44
Participant_16	CodeHub	7	1590.27	974.47	2856147.54	206967.21
Participant_16	CodeHub	8	1043.77	894.33	3145901.64	41393.44
Participant_16	CodeHub	9	341.89	760.92	3394262.3	248360.66
Participant_16	CodeHub	10	532.42	683.36	3766803.28	206967.21
Participant_16	CodeHub	11	1187.04	931.54	4056557.38	41393.44
Participant_16	CodeHub	12	288.37	844.35	4304918.03	41393.44
Participant_16	CodeHub	13	408.12	830.37	4429098.36	124180.33
Participant_16	CodeHub	14	202.08	379.29	4801639.34	248360.66
Participant_16	CodeHub	15	166.23	332.3	5174180.33	124180.33
Participant_16	CodeHub	16	552.54	943.12	5381147.54	124180.33
Participant_16	CodeHub	17	465.01	345.66	5588114.75	372540.98
Participant_16	CodeHub	18	734.41	316.46	6084836.07	248360.66
Participant_16	CodeHub	19	506.38	1005.45	6581557.38	41393.44
Participant_16	CodeHub	20	528.18	336.37	6705737.7	124180.33
Participant_16	CodeHub	21	572.42	336.61	6995491.8	82786.89
Participant_16	CodeHub	22	316.92	916.54	7161065.57	124180.33
Participant_16	CodeHub	23	248.15	860.41	7409426.23	331147.54
Participant_16	CodeHub	24	453.58	882.66	7864754.1	331147.54
Participant_16	CodeHub	25	641.72	910.3	8320081.97	124180.33
Participant_16	CodeHub	26	731.21	1008.31	8527049.18	124180.33
Participant_16	CodeHub	27	301.02	918.82	8816803.28	289754.1
Participant_16	CodeHub	28	428.46	939.92	9230737.7	331147.54
Participant_16	CodeHub	29	633.47	945.31	9686065.57	248360.66
Participant_16	CodeHub	30	943.58	1017.34	10017213.11	41393.44
Participant_16	Listenify	0	1038.89	958.47	203629.03	244354.84
Participant_16	Listenify	1	741.84	814.25	651612.9	244354.84
Participant_16	Listenify	2	886.85	891.96	1099596.77	244354.84
Participant_16	Listenify	3	1073.79	981.25	1466129.03	325806.45
Participant_16	Listenify	4	986.26	1016.56	1914112.9	285080.65
Participant_16	Listenify	5	1086.67	1000.21	2362096.77	285080.65
Participant_16	Listenify	6	287.68	181.18	2769354.84	366532.26
Participant_16	Listenify	7	295.85	197.65	3217338.71	407258.06
Participant_16	Listenify	8	376.43	237.99	3706048.39	773790.32
Participant_16	Listenify	9	386.79	329.52	4602016.13	40725.81
Participant_16	Listenify	10	776.34	1041.98	4764919.35	40725.81
Participant_16	Listenify	11	852.5	529.94	4887096.77	81451.61
Participant_16	Listenify	12	938.99	271.62	5090725.81	325806.45
Participant_16	Listenify	13	868.05	262.35	5538709.68	244354.84
Participant_16	Listenify	14	946.46	1023.46	5986693.55	325806.45
Participant_16	Listenify	15	974.39	1024.09	6434677.42	244354.84
Participant_16	Listenify	16	315.64	325.82	6760483.87	122177.42
Participant_16	Listenify	17	371.28	306.52	7004838.71	325806.45
Participant_16	Listenify	18	337.63	267.03	7452822.58	203629.03
Participant_16	Listenify	19	297.55	290.89	7737903.23	40725.81
Participant_16	Listenify	20	351.39	242.66	7900806.45	162903.23
Participant_16	Listenify	21	880.07	927.17	8185887.1	488709.68
Participant_16	Listenify	22	1016.01	970.03	8796774.19	122177.42
Participant_16	Listenify	23	1309.29	981.09	9000403.23	122177.42
Participant_16	Listenify	24	1000.42	1036.73	9285483.87	122177.42
Participant_16	Listenify	25	1211.84	1050.75	9489112.9	81451.61
Participant_16	Listenify	26	1026.77	1009.06	9692741.94	366532.26
Participant_16	SportsHere	0	154.36	313.71	0.0	43534.48
Participant_16	SportsHere	1	586.17	854.86	130603.45	348275.86
Participant_16	SportsHere	2	524.24	794.69	609482.76	217672.41
Participant_16	SportsHere	3	796.22	986.01	914224.14	43534.48
Participant_16	SportsHere	4	994.07	1032.37	1175431.03	261206.9
Participant_16	SportsHere	5	796.4	1040.28	1567241.38	217672.41
Participant_16	SportsHere	6	1278.16	1024.17	1871982.76	43534.48
Participant_16	SportsHere	7	1299.81	877.21	2046120.69	348275.86
Participant_16	SportsHere	8	1427.69	888.02	2525000.0	174137.93
Participant_16	SportsHere	9	1504.92	742.97	2786206.9	43534.48
Participant_16	SportsHere	10	943.07	434.44	3003879.31	304741.38
Participant_16	SportsHere	11	554.89	830.96	3482758.62	130603.45
Participant_16	SportsHere	12	992.0	870.67	3700431.03	130603.45
Participant_16	SportsHere	13	877.22	967.42	3961637.93	348275.86
Participant_16	SportsHere	14	985.38	1044.57	4440517.24	348275.86
Participant_16	SportsHere	15	929.03	1029.42	4962931.03	348275.86
Participant_16	SportsHere	16	1114.11	1035.47	5441810.34	348275.86
Participant_16	SportsHere	17	1072.19	1047.56	5920689.66	130603.45
Participant_16	SportsHere	18	1088.15	1018.55	6181896.55	87068.97
Participant_16	SportsHere	19	151.19	357.37	6486637.93	130603.45
Participant_16	SportsHere	20	166.55	399.29	6791379.31	653017.24
Participant_16	SportsHere	21	488.12	767.92	7749137.93	348275.86
Participant_16	SportsHere	22	313.97	695.92	8228017.24	217672.41
Participant_16	SportsHere	23	578.2	747.44	8532758.62	43534.48
Participant_16	SportsHere	24	726.12	737.12	8750431.03	304741.38
Participant_16	SportsHere	25	327.77	735.81	9185775.86	348275.86
Participant_16	SportsHere	26	496.15	774.93	9664655.17	391810.34
Participant_16	RunTrack	0	670.95	963.97	130042.92	346781.12
Participant_16	RunTrack	1	1179.82	955.68	606866.95	86695.28
Participant_16	RunTrack	2	1813.75	872.27	780257.51	173390.56
Participant_16	RunTrack	3	1691.6	567.56	1083690.99	173390.56
Participant_16	RunTrack	4	748.57	992.05	1603862.66	303433.48
Participant_16	RunTrack	5	594.22	784.98	2037339.06	173390.56
Participant_16	RunTrack	6	575.18	301.51	2557510.73	86695.28
Participant_16	RunTrack	7	408.01	362.8	2730901.29	43347.64
Participant_16	RunTrack	8	1074.63	901.84	3121030.04	216738.2
Participant_16	RunTrack	9	1117.85	1002.62	3467811.16	346781.12
Participant_16	RunTrack	10	1065.72	928.67	3944635.19	130042.92
Participant_16	RunTrack	11	839.06	568.64	4161373.39	86695.28
Participant_16	RunTrack	12	435.02	905.85	4421459.23	346781.12
Participant_16	RunTrack	13	570.34	934.24	4898283.26	390128.76
Participant_16	RunTrack	14	553.71	983.15	5418454.94	346781.12
Participant_16	RunTrack	15	641.53	1016.46	5895278.97	346781.12
Participant_16	RunTrack	16	656.0	1014.22	6372103.0	43347.64
Participant_16	RunTrack	17	247.41	775.64	6502145.92	173390.56
Participant_16	RunTrack	18	261.36	794.82	6805579.4	86695.28
Participant_16	RunTrack	19	454.19	856.16	6978969.96	173390.56
Participant_16	RunTrack	20	544.44	821.35	7282403.43	346781.12
Participant_16	RunTrack	21	624.55	867.62	7759227.47	346781.12
Participant_16	RunTrack	22	731.07	879.64	8236051.5	346781.12
Participant_16	RunTrack	23	351.04	854.54	8756223.18	303433.48
Participant_16	RunTrack	24	439.9	892.88	9189699.57	346781.12
Participant_16	RunTrack	25	597.28	887.64	9666523.61	390128.76
